# asgram_rx.dat : auto-generated file
#
# num_samples :   4096
# frequency   :   1700.00000000 MHz
# bandwidth   :   5000.00000000 kHz
  1.0625e-01  -1.1853e-01
  9.9954e-02  -9.0703e-02
  8.6506e-02  -6.2866e-02
  6.8607e-02  -3.6929e-02
  4.9721e-02  -1.3578e-02
  3.1228e-02   5.7971e-03
  1.4849e-02   2.1782e-02
  2.5263e-04   3.4468e-02
 -1.4215e-02   4.4140e-02
 -3.0212e-02   5.1573e-02
 -4.9642e-02   5.6935e-02
 -7.3951e-02   6.2297e-02
 -1.0160e-01   6.6774e-02
 -1.3091e-01   7.0787e-02
 -1.5641e-01   7.4645e-02
 -1.7312e-01   7.7445e-02
 -1.7466e-01   7.9051e-02
 -1.5716e-01   7.9008e-02
 -1.1771e-01   7.7029e-02
 -5.6865e-02   7.3542e-02
  2.0994e-02   6.8756e-02
  1.0820e-01   6.2981e-02
  1.9440e-01   5.7007e-02
  2.6935e-01   5.2523e-02
  3.2250e-01   5.0442e-02
  3.4793e-01   5.1769e-02
  3.4188e-01   5.7761e-02
  3.0516e-01   6.8163e-02
  2.4213e-01   8.1511e-02
  1.6223e-01   9.5931e-02
  7.4739e-02   1.0892e-01
 -7.4429e-03   1.1878e-01
 -7.6756e-02   1.2411e-01
 -1.2528e-01   1.2372e-01
 -1.5129e-01   1.1739e-01
 -1.5531e-01   1.0545e-01
 -1.4212e-01   8.9314e-02
 -1.1850e-01   7.1271e-02
 -9.1749e-02   5.3462e-02
 -6.7821e-02   3.8259e-02
 -5.2422e-02   2.7160e-02
 -4.6471e-02   2.1425e-02
 -4.9797e-02   2.0078e-02
 -5.8787e-02   2.2268e-02
 -6.9392e-02   2.5497e-02
 -7.6512e-02   2.7617e-02
 -7.6522e-02   2.6384e-02
 -6.6935e-02   2.0094e-02
 -4.7564e-02   7.6762e-03
 -2.0182e-02  -1.0010e-02
  1.1044e-02  -3.1382e-02
  4.2204e-02  -5.3323e-02
  6.8794e-02  -7.2817e-02
  8.8624e-02  -8.7300e-02
  9.9884e-02  -9.3749e-02
  1.0282e-01  -9.1409e-02
  9.8871e-02  -7.9990e-02
  9.0643e-02  -6.1301e-02
  8.0903e-02  -3.8365e-02
  7.2146e-02  -1.4420e-02
  6.5322e-02   6.1118e-03
  6.1026e-02   2.0357e-02
  5.8026e-02   2.5169e-02
  5.4337e-02   1.9831e-02
  4.8685e-02   4.9284e-03
  3.9791e-02  -1.8402e-02
  2.7581e-02  -4.6076e-02
  1.2767e-02  -7.4872e-02
 -2.0702e-03  -1.0093e-01
 -1.4654e-02  -1.2025e-01
 -2.1766e-02  -1.3023e-01
 -2.1726e-02  -1.2981e-01
 -1.2640e-02  -1.1854e-01
  4.5983e-03  -9.8145e-02
  2.7993e-02  -7.1146e-02
  5.4363e-02  -4.0330e-02
  7.9337e-02  -9.7570e-03
  9.8713e-02   1.7010e-02
  1.0935e-01   3.6874e-02
  1.0932e-01   4.8202e-02
  9.7998e-02   4.9765e-02
  7.7172e-02   4.2119e-02
  5.0062e-02   2.7004e-02
  1.9809e-02   6.5583e-03
 -8.6203e-03  -1.5989e-02
 -3.1714e-02  -3.7379e-02
 -4.7576e-02  -5.4463e-02
 -5.4359e-02  -6.4670e-02
 -5.2931e-02  -6.7427e-02
 -4.4593e-02  -6.2137e-02
 -3.1591e-02  -5.0317e-02
 -1.7084e-02  -3.3968e-02
 -3.3142e-03  -1.5586e-02
  7.2591e-03   2.0255e-03
  1.3818e-02   1.6734e-02
  1.5901e-02   2.6639e-02
  1.4094e-02   3.0845e-02
  9.1104e-03   3.0294e-02
  1.8851e-03   2.5910e-02
 -6.2355e-03   1.9769e-02
 -1.4994e-02   1.4356e-02
 -2.2569e-02   1.1558e-02
 -2.9926e-02   1.3039e-02
 -3.5645e-02   1.9199e-02
 -3.9624e-02   2.9263e-02
 -4.1366e-02   4.1762e-02
 -4.0114e-02   5.4566e-02
 -3.5056e-02   6.5706e-02
 -2.6081e-02   7.2919e-02
 -1.3177e-02   7.5055e-02
  2.6859e-03   7.2023e-02
  2.0461e-02   6.4647e-02
  3.7629e-02   5.4503e-02
  5.2081e-02   4.4058e-02
  6.1345e-02   3.5136e-02
  6.3909e-02   3.0332e-02
  5.8228e-02   2.9901e-02
  4.5160e-02   3.4017e-02
  2.5361e-02   4.1296e-02
  1.6886e-03   4.9280e-02
 -2.2392e-02   5.5111e-02
 -4.4491e-02   5.6610e-02
 -6.1010e-02   5.1836e-02
 -6.9833e-02   3.9889e-02
 -7.0125e-02   2.1561e-02
 -6.2625e-02  -1.0715e-03
 -4.9044e-02  -2.4948e-02
 -3.2543e-02  -4.5526e-02
 -1.6174e-02  -6.0110e-02
 -2.9927e-03  -6.4454e-02
  4.1571e-03  -5.8067e-02
  4.2577e-03  -4.0496e-02
 -2.4037e-03  -1.3624e-02
 -1.5868e-02   1.9342e-02
 -3.2757e-02   5.3936e-02
 -5.1478e-02   8.5576e-02
 -6.8757e-02   1.1044e-01
 -8.2823e-02   1.2530e-01
 -9.1757e-02   1.2792e-01
 -9.5297e-02   1.1923e-01
 -9.4037e-02   1.0026e-01
 -8.8980e-02   7.4246e-02
 -8.1202e-02   4.4592e-02
 -7.1992e-02   1.5870e-02
 -6.3451e-02  -8.8710e-03
 -5.5459e-02  -2.7024e-02
 -4.8830e-02  -3.7381e-02
 -4.3407e-02  -3.9706e-02
 -3.8572e-02  -3.5404e-02
 -3.4270e-02  -2.6256e-02
 -2.9154e-02  -1.4925e-02
 -2.3215e-02  -4.0374e-03
 -1.7203e-02   2.9156e-03
 -1.1079e-02   4.5862e-03
 -6.4474e-03  -4.4133e-04
 -3.5812e-03  -1.2522e-02
 -3.1070e-03  -3.1320e-02
 -5.8553e-03  -5.5707e-02
 -1.1357e-02  -8.3283e-02
 -1.8392e-02  -1.1237e-01
 -2.7640e-02  -1.3969e-01
 -3.6173e-02  -1.6281e-01
 -4.3904e-02  -1.7932e-01
 -4.9581e-02  -1.8744e-01
 -5.2560e-02  -1.8671e-01
 -5.3287e-02  -1.7637e-01
 -5.1812e-02  -1.5851e-01
 -4.8782e-02  -1.3456e-01
 -4.5590e-02  -1.0809e-01
 -4.3494e-02  -8.2330e-02
 -4.2929e-02  -6.0888e-02
 -4.4360e-02  -4.6876e-02
 -4.7797e-02  -4.2280e-02
 -5.2600e-02  -4.8398e-02
 -5.8073e-02  -6.4523e-02
 -6.3091e-02  -8.8063e-02
 -6.6417e-02  -1.1519e-01
 -6.7205e-02  -1.4255e-01
 -6.4741e-02  -1.6563e-01
 -5.9044e-02  -1.8035e-01
 -5.0508e-02  -1.8458e-01
 -3.9813e-02  -1.7704e-01
 -2.8160e-02  -1.5900e-01
 -1.6716e-02  -1.3227e-01
 -7.0331e-03  -1.0127e-01
 -4.2327e-04  -7.0191e-02
  2.6519e-03  -4.3553e-02
  1.2443e-03  -2.4772e-02
 -4.4517e-03  -1.6357e-02
 -1.3637e-02  -1.9193e-02
 -2.4901e-02  -3.1090e-02
 -3.7382e-02  -4.9887e-02
 -4.9042e-02  -7.1528e-02
 -5.9511e-02  -9.1936e-02
 -6.6023e-02  -1.0742e-01
 -6.8709e-02  -1.1480e-01
 -6.6810e-02  -1.1302e-01
 -6.1055e-02  -1.0234e-01
 -5.1039e-02  -8.4366e-02
 -3.8232e-02  -6.2405e-02
 -2.4065e-02  -3.9871e-02
 -9.9899e-03  -2.0884e-02
  2.8401e-03  -7.4413e-03
  1.3054e-02  -2.1327e-03
  1.9465e-02  -5.0207e-03
  2.2288e-02  -1.5197e-02
  2.0753e-02  -3.0247e-02
  1.5806e-02  -4.7129e-02
  7.7078e-03  -6.2800e-02
 -2.3970e-03  -7.3982e-02
 -1.3661e-02  -7.8443e-02
 -2.5807e-02  -7.5088e-02
 -3.8058e-02  -6.4841e-02
 -4.9564e-02  -4.8674e-02
 -5.9899e-02  -2.8827e-02
 -6.9724e-02  -7.7459e-03
 -7.8410e-02   1.1476e-02
 -8.6159e-02   2.6858e-02
 -9.2351e-02   3.6875e-02
 -9.7432e-02   4.2070e-02
 -1.0097e-01   4.2142e-02
 -1.0308e-01   3.8876e-02
 -1.0337e-01   3.3849e-02
 -1.0212e-01   2.9187e-02
 -1.0005e-01   2.6259e-02
 -9.6815e-02   2.6196e-02
 -9.3156e-02   2.8617e-02
 -8.9941e-02   3.3713e-02
 -8.7033e-02   3.8944e-02
 -8.4426e-02   4.3651e-02
 -8.1511e-02   4.5147e-02
 -7.8483e-02   4.2590e-02
 -7.4214e-02   3.4519e-02
 -6.7603e-02   2.1254e-02
 -5.8978e-02   3.3157e-03
 -4.8054e-02  -1.7468e-02
 -3.5512e-02  -3.9789e-02
 -2.2609e-02  -6.0622e-02
 -1.0239e-02  -7.7899e-02
 -7.8143e-04  -9.0116e-02
  4.2366e-03  -9.6093e-02
  3.1637e-03  -9.5718e-02
 -4.0922e-03  -8.9226e-02
 -1.7997e-02  -7.8452e-02
 -3.6721e-02  -6.5307e-02
 -5.8316e-02  -5.1472e-02
 -8.0170e-02  -3.9373e-02
 -9.9501e-02  -3.1221e-02
 -1.1405e-01  -2.7413e-02
 -1.2150e-01  -2.9278e-02
 -1.2077e-01  -3.6309e-02
 -1.1296e-01  -4.7480e-02
 -9.8800e-02  -6.1578e-02
 -8.0384e-02  -7.6113e-02
 -6.0539e-02  -8.9511e-02
 -4.2653e-02  -9.9235e-02
 -2.7669e-02  -1.0403e-01
 -1.7627e-02  -1.0259e-01
 -1.2609e-02  -9.4745e-02
 -1.2488e-02  -8.1345e-02
 -1.5421e-02  -6.4182e-02
 -1.9738e-02  -4.5151e-02
 -2.3601e-02  -2.7383e-02
 -2.5821e-02  -1.4070e-02
 -2.6246e-02  -8.4900e-03
 -2.4488e-02  -1.1322e-02
 -2.2052e-02  -2.4527e-02
 -2.0322e-02  -4.6517e-02
 -2.0551e-02  -7.5981e-02
 -2.4190e-02  -1.0863e-01
 -3.1302e-02  -1.4093e-01
 -4.0774e-02  -1.6696e-01
 -5.1510e-02  -1.8270e-01
 -6.0259e-02  -1.8426e-01
 -6.4502e-02  -1.7019e-01
 -6.1815e-02  -1.3977e-01
 -5.1021e-02  -9.6547e-02
 -3.0880e-02  -4.3575e-02
 -3.1657e-03   1.2696e-02
  2.9497e-02   6.5858e-02
  6.3496e-02   1.0919e-01
  9.4006e-02   1.3796e-01
  1.1719e-01   1.4861e-01
  1.2971e-01   1.4090e-01
  1.2881e-01   1.1677e-01
  1.1528e-01   8.0058e-02
  9.0603e-02   3.6236e-02
  5.8902e-02  -8.5259e-03
  2.4541e-02  -4.7716e-02
 -7.3892e-03  -7.7845e-02
 -3.2065e-02  -9.5223e-02
 -4.6928e-02  -9.9850e-02
 -4.9699e-02  -9.4240e-02
 -4.1503e-02  -8.0984e-02
 -2.3738e-02  -6.4678e-02
 -3.6521e-04  -4.9857e-02
  2.3914e-02  -4.0414e-02
  4.4582e-02  -3.8332e-02
  5.7862e-02  -4.4757e-02
  6.0934e-02  -5.8351e-02
  5.3463e-02  -7.6237e-02
  3.5670e-02  -9.5283e-02
  9.9673e-03  -1.1207e-01
 -2.0732e-02  -1.2359e-01
 -5.2089e-02  -1.2793e-01
 -8.1228e-02  -1.2533e-01
 -1.0480e-01  -1.1625e-01
 -1.2115e-01  -1.0235e-01
 -1.2957e-01  -8.6278e-02
 -1.2985e-01  -7.0185e-02
 -1.2424e-01  -5.5813e-02
 -1.1458e-01  -4.3771e-02
 -1.0256e-01  -3.3553e-02
 -9.1186e-02  -2.4293e-02
 -8.1413e-02  -1.3710e-02
 -7.4950e-02   6.3635e-04
 -7.1766e-02   1.8834e-02
 -7.1632e-02   4.2014e-02
 -7.3825e-02   6.9027e-02
 -7.6950e-02   9.8252e-02
 -7.9189e-02   1.2705e-01
 -7.9712e-02   1.5244e-01
 -7.7749e-02   1.7153e-01
 -7.2160e-02   1.8127e-01
 -6.3358e-02   1.8109e-01
 -5.1497e-02   1.7100e-01
 -3.7394e-02   1.5180e-01
 -2.2186e-02   1.2583e-01
 -6.3322e-03   9.6390e-02
  7.9946e-03   6.6404e-02
  2.0106e-02   3.8808e-02
  2.9494e-02   1.5719e-02
  3.5287e-02  -7.8880e-04
  3.8140e-02  -1.0780e-02
  3.8154e-02  -1.4189e-02
  3.6058e-02  -1.2060e-02
  3.2910e-02  -5.4855e-03
  2.9267e-02   3.7740e-03
  2.6236e-02   1.4310e-02
  2.4195e-02   2.5085e-02
  2.3405e-02   3.4865e-02
  2.3514e-02   4.2289e-02
  2.4834e-02   4.7238e-02
  2.7538e-02   4.9434e-02
  3.0301e-02   4.8064e-02
  3.3535e-02   4.3561e-02
  3.6269e-02   3.6453e-02
  3.8931e-02   2.6514e-02
  4.1309e-02   1.5663e-02
  4.3729e-02   4.5004e-03
  4.5541e-02  -5.8852e-03
  4.7222e-02  -1.4258e-02
  4.9057e-02  -2.0345e-02
  5.0079e-02  -2.3773e-02
  5.0626e-02  -2.5288e-02
  5.0343e-02  -2.5093e-02
  4.9390e-02  -2.5072e-02
  4.7837e-02  -2.6318e-02
  4.5995e-02  -2.9493e-02
  4.3796e-02  -3.5695e-02
  4.2650e-02  -4.4306e-02
  4.2479e-02  -5.4561e-02
  4.3802e-02  -6.4367e-02
  4.6046e-02  -7.2648e-02
  4.9185e-02  -7.7187e-02
  5.2427e-02  -7.6750e-02
  5.4725e-02  -7.0457e-02
  5.4484e-02  -5.8640e-02
  5.1394e-02  -4.2827e-02
  4.4391e-02  -2.5110e-02
  3.2729e-02  -7.7585e-03
  1.6955e-02   6.0914e-03
 -1.6525e-03   1.5071e-02
 -2.2324e-02   1.8018e-02
 -4.4043e-02   1.4906e-02
 -6.5560e-02   7.9727e-03
 -8.5801e-02  -1.2032e-03
 -1.0410e-01  -1.0185e-02
 -1.2100e-01  -1.5832e-02
 -1.3626e-01  -1.6211e-02
 -1.5063e-01  -1.0369e-02
 -1.6424e-01   1.1165e-03
 -1.7664e-01   1.7216e-02
 -1.8742e-01   3.4675e-02
 -1.9489e-01   5.0978e-02
 -1.9799e-01   6.4019e-02
 -1.9526e-01   7.0379e-02
 -1.8459e-01   6.9504e-02
 -1.6647e-01   6.2179e-02
 -1.4028e-01   4.9220e-02
 -1.0807e-01   3.2942e-02
 -7.2413e-02   1.6334e-02
 -3.6597e-02   1.5859e-03
 -4.3591e-03  -8.3333e-03
  2.0991e-02  -1.3415e-02
  3.7241e-02  -1.3254e-02
  4.3459e-02  -9.3404e-03
  4.0469e-02  -3.4258e-03
  3.0641e-02   1.6609e-03
  1.6749e-02   3.9888e-03
  2.7333e-03   9.3425e-04
 -7.7281e-03  -8.0514e-03
 -1.2450e-02  -2.2741e-02
 -1.0209e-02  -4.2402e-02
 -1.6479e-03  -6.5063e-02
  1.1057e-02  -8.8745e-02
  2.4695e-02  -1.1076e-01
  3.5610e-02  -1.2937e-01
  4.0936e-02  -1.4222e-01
  3.8592e-02  -1.4918e-01
  2.7749e-02  -1.4974e-01
  1.0389e-02  -1.4447e-01
 -1.0539e-02  -1.3405e-01
 -3.1387e-02  -1.2029e-01
 -4.7746e-02  -1.0445e-01
 -5.6594e-02  -8.7762e-02
 -5.5382e-02  -7.2342e-02
 -4.4415e-02  -5.8310e-02
 -2.5471e-02  -4.6803e-02
 -2.2424e-03  -3.8022e-02
  2.0356e-02  -3.2265e-02
  3.7914e-02  -2.8975e-02
  4.6138e-02  -2.7390e-02
  4.2592e-02  -2.7607e-02
  2.7350e-02  -2.7787e-02
  2.3467e-03  -2.6888e-02
 -2.8856e-02  -2.3740e-02
 -6.1054e-02  -1.7670e-02
 -8.8884e-02  -8.4391e-03
 -1.0778e-01   4.1954e-03
 -1.1449e-01   1.9231e-02
 -1.0858e-01   3.5964e-02
 -9.1310e-02   5.2617e-02
 -6.5351e-02   6.7296e-02
 -3.6263e-02   7.8937e-02
 -8.3769e-03   8.5715e-02
  1.3715e-02   8.7406e-02
  2.6135e-02   8.3427e-02
  2.7107e-02   7.5481e-02
  1.7235e-02   6.4491e-02
 -1.3650e-03   5.2688e-02
 -2.5162e-02   4.1514e-02
 -5.0336e-02   3.3327e-02
 -7.2522e-02   2.9835e-02
 -8.8110e-02   3.1231e-02
 -9.4749e-02   3.8090e-02
 -9.1613e-02   4.9425e-02
 -7.9390e-02   6.4735e-02
 -5.9372e-02   8.2959e-02
 -3.4889e-02   1.0218e-01
 -8.7576e-03   1.2133e-01
  1.6087e-02   1.3869e-01
  3.7461e-02   1.5342e-01
  5.3026e-02   1.6486e-01
  6.2495e-02   1.7187e-01
  6.5601e-02   1.7430e-01
  6.3658e-02   1.7113e-01
  5.7773e-02   1.6173e-01
  5.0520e-02   1.4638e-01
  4.3947e-02   1.2437e-01
  4.0103e-02   9.7215e-02
  4.0330e-02   6.5490e-02
  4.6435e-02   3.0875e-02
  5.8286e-02  -3.2626e-03
  7.4803e-02  -3.5127e-02
  9.4254e-02  -6.1291e-02
  1.1386e-01  -8.0118e-02
  1.3062e-01  -8.9802e-02
  1.4089e-01  -9.0332e-02
  1.4192e-01  -8.1289e-02
  1.3195e-01  -6.5150e-02
  1.0949e-01  -4.4150e-02
  7.6286e-02  -2.1683e-02
  3.4712e-02  -1.3010e-03
 -1.0871e-02   1.4935e-02
 -5.5513e-02   2.4861e-02
 -9.3482e-02   2.7716e-02
 -1.2039e-01   2.3488e-02
 -1.3367e-01   1.3863e-02
 -1.3189e-01   9.6397e-04
 -1.1639e-01  -1.2615e-02
 -9.1105e-02  -2.4502e-02
 -6.0438e-02  -3.2441e-02
 -3.0605e-02  -3.6040e-02
 -6.8355e-03  -3.4712e-02
  6.4857e-03  -2.8971e-02
  7.2080e-03  -2.0955e-02
 -4.6253e-03  -1.2150e-02
 -2.6490e-02  -4.4731e-03
 -5.4058e-02   5.9887e-05
 -8.2255e-02   1.3654e-03
 -1.0559e-01  -7.0342e-04
 -1.1968e-01  -5.3091e-03
 -1.2182e-01  -1.1043e-02
 -1.1246e-01  -1.5683e-02
 -9.2716e-02  -1.8183e-02
 -6.6404e-02  -1.6877e-02
 -3.8314e-02  -1.0897e-02
 -1.3300e-02  -1.6517e-03
  4.7520e-03   1.0359e-02
  1.2987e-02   2.2525e-02
  1.1191e-02   3.2851e-02
 -2.8933e-04   3.9110e-02
 -1.8383e-02   3.9569e-02
 -4.0284e-02   3.3707e-02
 -6.1753e-02   2.1706e-02
 -8.0178e-02   5.1132e-03
 -9.3098e-02  -1.3438e-02
 -9.9990e-02  -3.1496e-02
 -1.0111e-01  -4.6111e-02
 -9.7343e-02  -5.4949e-02
 -8.9633e-02  -5.6866e-02
 -7.9011e-02  -5.1571e-02
 -6.6277e-02  -4.0843e-02
 -5.1570e-02  -2.6444e-02
 -3.4258e-02  -1.0847e-02
 -1.4320e-02   2.6008e-03
  8.6053e-03   1.1791e-02
  3.3480e-02   1.6464e-02
  5.8176e-02   1.7557e-02
  8.0121e-02   1.6351e-02
  9.5717e-02   1.6001e-02
  1.0206e-01   2.0296e-02
  9.5870e-02   3.1883e-02
  7.6438e-02   5.2433e-02
  4.4352e-02   8.2030e-02
  3.1466e-03   1.1728e-01
 -4.1945e-02   1.5443e-01
 -8.4720e-02   1.8667e-01
 -1.1869e-01   2.0800e-01
 -1.3771e-01   2.1224e-01
 -1.3888e-01   1.9532e-01
 -1.1934e-01   1.5637e-01
 -8.1596e-02   9.6985e-02
 -2.9126e-02   2.2969e-02
  3.1148e-02  -5.6853e-02
  9.1309e-02  -1.3287e-01
  1.4384e-01  -1.9530e-01
  1.8269e-01  -2.3605e-01
  2.0495e-01  -2.4912e-01
  2.1014e-01  -2.3435e-01
  1.9968e-01  -1.9323e-01
  1.7700e-01  -1.3313e-01
  1.4648e-01  -6.2294e-02
  1.1481e-01   8.2471e-03
  8.5828e-02   6.9230e-02
  6.3599e-02   1.1249e-01
  4.9312e-02   1.3411e-01
  4.2061e-02   1.3410e-01
  3.9348e-02   1.1553e-01
  3.8803e-02   8.4189e-02
  3.6300e-02   4.7656e-02
  3.0144e-02   1.3258e-02
  1.9241e-02  -1.3141e-02
  4.9050e-03  -2.7946e-02
 -1.1224e-02  -3.1161e-02
 -2.6069e-02  -2.4110e-02
 -3.6531e-02  -1.2087e-02
 -4.0912e-02   5.9196e-04
 -3.7750e-02   8.6918e-03
 -2.7722e-02   8.9031e-03
 -1.3641e-02   1.0716e-05
  1.8182e-03  -1.6869e-02
  1.3788e-02  -3.9040e-02
